역명,호선,측정일시,초미세먼지(내부),운행횟수,자치구,초미세먼지(외부)
월드컵경기장(6),6호선,2021042722,21.3,330.0,마포구,9.0
합정(6),6호선,2021042722,21.7,330.0,마포구,9.0
신촌(2),2호선,2021042723,11.9,524.0,마포구,10.0
아현(2),2호선,2021042723,27.0,524.0,마포구,10.0
이대(2),2호선,2021042723,30.1,524.0,마포구,10.0
합정(2),2호선,2021042723,13.0,524.0,마포구,10.0
공덕(5),5호선,2021042723,15.5,438.0,마포구,10.0
마포(5),5호선,2021042723,30.8,438.0,마포구,10.0
애오개(5),5호선,2021042723,37.9,438.0,마포구,10.0
공덕(6),6호선,2021042723,29.7,330.0,마포구,10.0
광흥창(6),6호선,2021042723,32.4,330.0,마포구,10.0
대흥(6),6호선,2021042723,22.2,330.0,마포구,10.0
마포구청(6),6호선,2021042723,71.6,330.0,마포구,10.0
망원(6),6호선,2021042723,42.4,330.0,마포구,10.0
상수(6),6호선,2021042723,34.6,330.0,마포구,10.0
월드컵경기장(6),6호선,2021042723,24.4,330.0,마포구,10.0
합정(6),6호선,2021042723,25.3,330.0,마포구,10.0
잠실(2),2호선,2021042700,29.9,524.0,송파구,17.0
잠실새내(2),2호선,2021042700,79.8,524.0,송파구,17.0
종합운동장(2),2호선,2021042700,8.8,524.0,송파구,17.0
가락시장(3),3호선,2021042700,13.7,272.0,송파구,17.0
경찰병원(3),3호선,2021042700,10.6,272.0,송파구,17.0
오금(3),3호선,2021042700,17.0,272.0,송파구,17.0
개롱(5),5호선,2021042700,11.7,438.0,송파구,17.0
거여(5),5호선,2021042700,20.0,438.0,송파구,17.0
마천(5),5호선,2021042700,29.4,438.0,송파구,17.0
방이(5),5호선,2021042700,22.0,438.0,송파구,17.0
오금(5),5호선,2021042700,22.5,438.0,송파구,17.0
올림픽공원(5),5호선,2021042700,24.1,438.0,송파구,17.0
가락시장(8),8호선,2021042700,21.8,282.0,송파구,17.0
몽촌토성(8),8호선,2021042700,28.3,282.0,송파구,17.0
문정(8),8호선,2021042700,70.6,282.0,송파구,17.0
복정(8),8호선,2021042700,46.3,282.0,송파구,17.0
석촌(8),8호선,2021042700,32.5,282.0,송파구,17.0
송파(8),8호선,2021042700,59.3,282.0,송파구,17.0
잠실(8),8호선,2021042700,25.7,282.0,송파구,17.0
장지(8),8호선,2021042700,31.9,282.0,송파구,17.0
잠실(2),2호선,2021042701,16.9,524.0,송파구,17.0
잠실새내(2),2호선,2021042701,111.4,524.0,송파구,17.0
종합운동장(2),2호선,2021042701,12.4,524.0,송파구,17.0
가락시장(3),3호선,2021042701,25.2,272.0,송파구,17.0
경찰병원(3),3호선,2021042701,12.1,272.0,송파구,17.0
오금(3),3호선,2021042701,14.1,272.0,송파구,17.0
개롱(5),5호선,2021042701,19.3,438.0,송파구,17.0
거여(5),5호선,2021042701,19.0,438.0,송파구,17.0
마천(5),5호선,2021042701,26.9,438.0,송파구,17.0
방이(5),5호선,2021042701,23.8,438.0,송파구,17.0
오금(5),5호선,2021042701,21.2,438.0,송파구,17.0
올림픽공원(5),5호선,2021042701,31.3,438.0,송파구,17.0
가락시장(8),8호선,2021042701,20.6,282.0,송파구,17.0
몽촌토성(8),8호선,2021042701,13.9,282.0,송파구,17.0
문정(8),8호선,2021042701,42.2,282.0,송파구,17.0
복정(8),8호선,2021042701,45.3,282.0,송파구,17.0
석촌(8),8호선,2021042701,22.4,282.0,송파구,17.0
송파(8),8호선,2021042701,44.8,282.0,송파구,17.0
잠실(8),8호선,2021042701,27.4,282.0,송파구,17.0
장지(8),8호선,2021042701,28.9,282.0,송파구,17.0
잠실(2),2호선,2021042702,17.8,524.0,송파구,18.0
잠실새내(2),2호선,2021042702,113.2,524.0,송파구,18.0
종합운동장(2),2호선,2021042702,29.8,524.0,송파구,18.0
가락시장(3),3호선,2021042702,22.1,272.0,송파구,18.0
경찰병원(3),3호선,2021042702,16.7,272.0,송파구,18.0
오금(3),3호선,2021042702,24.0,272.0,송파구,18.0
개롱(5),5호선,2021042702,29.5,438.0,송파구,18.0
거여(5),5호선,2021042702,19.0,438.0,송파구,18.0
마천(5),5호선,2021042702,15.1,438.0,송파구,18.0
방이(5),5호선,2021042702,24.4,438.0,송파구,18.0
오금(5),5호선,2021042702,18.1,438.0,송파구,18.0
올림픽공원(5),5호선,2021042702,24.3,438.0,송파구,18.0
가락시장(8),8호선,2021042702,10.3,282.0,송파구,18.0
몽촌토성(8),8호선,2021042702,11.7,282.0,송파구,18.0
문정(8),8호선,2021042702,24.9,282.0,송파구,18.0
복정(8),8호선,2021042702,39.8,282.0,송파구,18.0
석촌(8),8호선,2021042702,15.7,282.0,송파구,18.0
송파(8),8호선,2021042702,31.6,282.0,송파구,18.0
잠실(8),8호선,2021042702,13.8,282.0,송파구,18.0
장지(8),8호선,2021042702,14.2,282.0,송파구,18.0
잠실(2),2호선,2021042703,22.6,524.0,송파구,18.0
잠실새내(2),2호선,2021042703,79.9,524.0,송파구,18.0
종합운동장(2),2호선,2021042703,25.9,524.0,송파구,18.0
가락시장(3),3호선,2021042703,19.0,272.0,송파구,18.0
경찰병원(3),3호선,2021042703,18.3,272.0,송파구,18.0
오금(3),3호선,2021042703,19.2,272.0,송파구,18.0
개롱(5),5호선,2021042703,52.2,438.0,송파구,18.0
거여(5),5호선,2021042703,17.6,438.0,송파구,18.0
마천(5),5호선,2021042703,13.7,438.0,송파구,18.0
방이(5),5호선,2021042703,25.9,438.0,송파구,18.0
오금(5),5호선,2021042703,20.2,438.0,송파구,18.0
올림픽공원(5),5호선,2021042703,18.3,438.0,송파구,18.0
가락시장(8),8호선,2021042703,12.7,282.0,송파구,18.0
몽촌토성(8),8호선,2021042703,16.3,282.0,송파구,18.0
문정(8),8호선,2021042703,17.7,282.0,송파구,18.0
복정(8),8호선,2021042703,23.5,282.0,송파구,18.0
석촌(8),8호선,2021042703,13.2,282.0,송파구,18.0
송파(8),8호선,2021042703,22.8,282.0,송파구,18.0
잠실(8),8호선,2021042703,18.3,282.0,송파구,18.0
장지(8),8호선,2021042703,20.5,282.0,송파구,18.0
잠실(2),2호선,2021042704,16.8,524.0,송파구,16.0
잠실새내(2),2호선,2021042704,37.6,524.0,송파구,16.0
종합운동장(2),2호선,2021042704,19.1,524.0,송파구,16.0
가락시장(3),3호선,2021042704,18.3,272.0,송파구,16.0
경찰병원(3),3호선,2021042704,20.5,272.0,송파구,16.0
오금(3),3호선,2021042704,19.2,272.0,송파구,16.0
개롱(5),5호선,2021042704,85.7,438.0,송파구,16.0
거여(5),5호선,2021042704,18.2,438.0,송파구,16.0
마천(5),5호선,2021042704,15.7,438.0,송파구,16.0
방이(5),5호선,2021042704,21.6,438.0,송파구,16.0
오금(5),5호선,2021042704,17.7,438.0,송파구,16.0
올림픽공원(5),5호선,2021042704,24.4,438.0,송파구,16.0
가락시장(8),8호선,2021042704,12.8,282.0,송파구,16.0
몽촌토성(8),8호선,2021042704,15.3,282.0,송파구,16.0
문정(8),8호선,2021042704,13.5,282.0,송파구,16.0
복정(8),8호선,2021042704,22.0,282.0,송파구,16.0
석촌(8),8호선,2021042704,12.0,282.0,송파구,16.0
송파(8),8호선,2021042704,22.1,282.0,송파구,16.0
잠실(8),8호선,2021042704,15.3,282.0,송파구,16.0
장지(8),8호선,2021042704,15.6,282.0,송파구,16.0
잠실(2),2호선,2021042705,16.1,524.0,송파구,19.0
잠실새내(2),2호선,2021042705,24.1,524.0,송파구,19.0
종합운동장(2),2호선,2021042705,18.8,524.0,송파구,19.0
가락시장(3),3호선,2021042705,12.4,272.0,송파구,19.0
경찰병원(3),3호선,2021042705,18.7,272.0,송파구,19.0
오금(3),3호선,2021042705,19.7,272.0,송파구,19.0
개롱(5),5호선,2021042705,118.7,438.0,송파구,19.0
거여(5),5호선,2021042705,19.3,438.0,송파구,19.0
마천(5),5호선,2021042705,15.0,438.0,송파구,19.0
방이(5),5호선,2021042705,17.8,438.0,송파구,19.0
오금(5),5호선,2021042705,18.4,438.0,송파구,19.0
올림픽공원(5),5호선,2021042705,19.5,438.0,송파구,19.0
가락시장(8),8호선,2021042705,12.3,282.0,송파구,19.0
몽촌토성(8),8호선,2021042705,14.1,282.0,송파구,19.0
문정(8),8호선,2021042705,12.3,282.0,송파구,19.0
복정(8),8호선,2021042705,18.6,282.0,송파구,19.0
석촌(8),8호선,2021042705,15.3,282.0,송파구,19.0
송파(8),8호선,2021042705,15.7,282.0,송파구,19.0
잠실(8),8호선,2021042705,13.7,282.0,송파구,19.0
장지(8),8호선,2021042705,13.2,282.0,송파구,19.0
잠실(2),2호선,2021042706,13.7,524.0,송파구,17.0
잠실새내(2),2호선,2021042706,37.1,524.0,송파구,17.0
종합운동장(2),2호선,2021042706,14.6,524.0,송파구,17.0
가락시장(3),3호선,2021042706,14.0,272.0,송파구,17.0
경찰병원(3),3호선,2021042706,17.4,272.0,송파구,17.0
오금(3),3호선,2021042706,16.5,272.0,송파구,17.0
개롱(5),5호선,2021042706,32.3,438.0,송파구,17.0
거여(5),5호선,2021042706,18.9,438.0,송파구,17.0
마천(5),5호선,2021042706,13.9,438.0,송파구,17.0
방이(5),5호선,2021042706,22.3,438.0,송파구,17.0
오금(5),5호선,2021042706,21.1,438.0,송파구,17.0
올림픽공원(5),5호선,2021042706,23.0,438.0,송파구,17.0
가락시장(8),8호선,2021042706,22.6,282.0,송파구,17.0
몽촌토성(8),8호선,2021042706,11.2,282.0,송파구,17.0
문정(8),8호선,2021042706,15.9,282.0,송파구,17.0
복정(8),8호선,2021042706,32.4,282.0,송파구,17.0
석촌(8),8호선,2021042706,19.7,282.0,송파구,17.0
송파(8),8호선,2021042706,22.9,282.0,송파구,17.0
잠실(8),8호선,2021042706,18.3,282.0,송파구,17.0
장지(8),8호선,2021042706,12.4,282.0,송파구,17.0
잠실(2),2호선,2021042707,25.1,524.0,송파구,16.0
잠실새내(2),2호선,2021042707,86.3,524.0,송파구,16.0
종합운동장(2),2호선,2021042707,19.0,524.0,송파구,16.0
가락시장(3),3호선,2021042707,18.2,272.0,송파구,16.0
경찰병원(3),3호선,2021042707,25.2,272.0,송파구,16.0
오금(3),3호선,2021042707,15.6,272.0,송파구,16.0
개롱(5),5호선,2021042707,22.2,438.0,송파구,16.0
거여(5),5호선,2021042707,16.5,438.0,송파구,16.0
마천(5),5호선,2021042707,16.6,438.0,송파구,16.0
방이(5),5호선,2021042707,23.4,438.0,송파구,16.0
오금(5),5호선,2021042707,21.9,438.0,송파구,16.0
올림픽공원(5),5호선,2021042707,23.4,438.0,송파구,16.0
가락시장(8),8호선,2021042707,28.5,282.0,송파구,16.0
몽촌토성(8),8호선,2021042707,19.4,282.0,송파구,16.0
문정(8),8호선,2021042707,34.1,282.0,송파구,16.0
복정(8),8호선,2021042707,47.7,282.0,송파구,16.0
석촌(8),8호선,2021042707,31.4,282.0,송파구,16.0
송파(8),8호선,2021042707,37.9,282.0,송파구,16.0
잠실(8),8호선,2021042707,31.8,282.0,송파구,16.0
장지(8),8호선,2021042707,32.9,282.0,송파구,16.0
잠실(2),2호선,2021042708,40.8,524.0,송파구,19.0
잠실새내(2),2호선,2021042708,122.0,524.0,송파구,19.0
종합운동장(2),2호선,2021042708,26.9,524.0,송파구,19.0
가락시장(3),3호선,2021042708,26.2,272.0,송파구,19.0
경찰병원(3),3호선,2021042708,34.9,272.0,송파구,19.0
오금(3),3호선,2021042708,17.0,272.0,송파구,19.0
개롱(5),5호선,2021042708,18.5,438.0,송파구,19.0
거여(5),5호선,2021042708,17.8,438.0,송파구,19.0
마천(5),5호선,2021042708,16.5,438.0,송파구,19.0
방이(5),5호선,2021042708,21.6,438.0,송파구,19.0
오금(5),5호선,2021042708,18.7,438.0,송파구,19.0
올림픽공원(5),5호선,2021042708,15.7,438.0,송파구,19.0
가락시장(8),8호선,2021042708,35.5,282.0,송파구,19.0
몽촌토성(8),8호선,2021042708,21.8,282.0,송파구,19.0
문정(8),8호선,2021042708,31.1,282.0,송파구,19.0
복정(8),8호선,2021042708,45.8,282.0,송파구,19.0
석촌(8),8호선,2021042708,38.8,282.0,송파구,19.0
송파(8),8호선,2021042708,39.2,282.0,송파구,19.0
잠실(8),8호선,2021042708,33.4,282.0,송파구,19.0
장지(8),8호선,2021042708,24.8,282.0,송파구,19.0
잠실(2),2호선,2021042709,49.9,524.0,송파구,19.0
잠실새내(2),2호선,2021042709,112.7,524.0,송파구,19.0
종합운동장(2),2호선,2021042709,28.0,524.0,송파구,19.0
가락시장(3),3호선,2021042709,29.9,272.0,송파구,19.0
경찰병원(3),3호선,2021042709,33.3,272.0,송파구,19.0
오금(3),3호선,2021042709,15.9,272.0,송파구,19.0
개롱(5),5호선,2021042709,17.9,438.0,송파구,19.0
거여(5),5호선,2021042709,13.8,438.0,송파구,19.0
마천(5),5호선,2021042709,14.8,438.0,송파구,19.0
방이(5),5호선,2021042709,18.0,438.0,송파구,19.0
오금(5),5호선,2021042709,13.7,438.0,송파구,19.0
올림픽공원(5),5호선,2021042709,15.6,438.0,송파구,19.0
가락시장(8),8호선,2021042709,35.8,282.0,송파구,19.0
몽촌토성(8),8호선,2021042709,16.3,282.0,송파구,19.0
문정(8),8호선,2021042709,29.1,282.0,송파구,19.0
복정(8),8호선,2021042709,43.9,282.0,송파구,19.0
석촌(8),8호선,2021042709,43.5,282.0,송파구,19.0
송파(8),8호선,2021042709,37.6,282.0,송파구,19.0
잠실(8),8호선,2021042709,34.4,282.0,송파구,19.0
장지(8),8호선,2021042709,19.2,282.0,송파구,19.0
잠실(2),2호선,2021042710,49.0,524.0,송파구,15.0
잠실새내(2),2호선,2021042710,114.7,524.0,송파구,15.0
종합운동장(2),2호선,2021042710,23.3,524.0,송파구,15.0
가락시장(3),3호선,2021042710,21.5,272.0,송파구,15.0
경찰병원(3),3호선,2021042710,22.7,272.0,송파구,15.0
오금(3),3호선,2021042710,9.9,272.0,송파구,15.0
개롱(5),5호선,2021042710,8.8,438.0,송파구,15.0
거여(5),5호선,2021042710,14.7,438.0,송파구,15.0
마천(5),5호선,2021042710,10.3,438.0,송파구,15.0
방이(5),5호선,2021042710,12.7,438.0,송파구,15.0
오금(5),5호선,2021042710,8.8,438.0,송파구,15.0
올림픽공원(5),5호선,2021042710,9.5,438.0,송파구,15.0
가락시장(8),8호선,2021042710,16.4,282.0,송파구,15.0
몽촌토성(8),8호선,2021042710,7.4,282.0,송파구,15.0
문정(8),8호선,2021042710,20.8,282.0,송파구,15.0
복정(8),8호선,2021042710,36.8,282.0,송파구,15.0
석촌(8),8호선,2021042710,28.3,282.0,송파구,15.0
송파(8),8호선,2021042710,28.3,282.0,송파구,15.0
잠실(8),8호선,2021042710,20.2,282.0,송파구,15.0
장지(8),8호선,2021042710,10.0,282.0,송파구,15.0
잠실(2),2호선,2021042711,34.8,524.0,송파구,13.0
잠실새내(2),2호선,2021042711,115.7,524.0,송파구,13.0
종합운동장(2),2호선,2021042711,17.9,524.0,송파구,13.0
가락시장(3),3호선,2021042711,15.6,272.0,송파구,13.0
경찰병원(3),3호선,2021042711,16.3,272.0,송파구,13.0
오금(3),3호선,2021042711,6.0,272.0,송파구,13.0
개롱(5),5호선,2021042711,12.6,438.0,송파구,13.0
거여(5),5호선,2021042711,12.6,438.0,송파구,13.0
마천(5),5호선,2021042711,16.8,438.0,송파구,13.0
방이(5),5호선,2021042711,13.1,438.0,송파구,13.0
오금(5),5호선,2021042711,11.2,438.0,송파구,13.0
올림픽공원(5),5호선,2021042711,9.4,438.0,송파구,13.0
가락시장(8),8호선,2021042711,14.8,282.0,송파구,13.0
몽촌토성(8),8호선,2021042711,11.3,282.0,송파구,13.0
문정(8),8호선,2021042711,41.0,282.0,송파구,13.0
복정(8),8호선,2021042711,40.8,282.0,송파구,13.0
석촌(8),8호선,2021042711,24.9,282.0,송파구,13.0
송파(8),8호선,2021042711,37.1,282.0,송파구,13.0
잠실(8),8호선,2021042711,15.7,282.0,송파구,13.0
장지(8),8호선,2021042711,23.3,282.0,송파구,13.0
잠실(2),2호선,2021042712,25.4,524.0,송파구,11.0
잠실새내(2),2호선,2021042712,86.1,524.0,송파구,11.0
종합운동장(2),2호선,2021042712,13.9,524.0,송파구,11.0
가락시장(3),3호선,2021042712,15.3,272.0,송파구,11.0
경찰병원(3),3호선,2021042712,13.0,272.0,송파구,11.0
오금(3),3호선,2021042712,9.4,272.0,송파구,11.0
개롱(5),5호선,2021042712,13.1,438.0,송파구,11.0
거여(5),5호선,2021042712,11.8,438.0,송파구,11.0
마천(5),5호선,2021042712,15.8,438.0,송파구,11.0
방이(5),5호선,2021042712,13.5,438.0,송파구,11.0
오금(5),5호선,2021042712,15.1,438.0,송파구,11.0
올림픽공원(5),5호선,2021042712,8.0,438.0,송파구,11.0
가락시장(8),8호선,2021042712,22.6,282.0,송파구,11.0
몽촌토성(8),8호선,2021042712,19.3,282.0,송파구,11.0
문정(8),8호선,2021042712,56.7,282.0,송파구,11.0
복정(8),8호선,2021042712,44.1,282.0,송파구,11.0
석촌(8),8호선,2021042712,38.9,282.0,송파구,11.0
송파(8),8호선,2021042712,45.5,282.0,송파구,11.0
잠실(8),8호선,2021042712,39.4,282.0,송파구,11.0
장지(8),8호선,2021042712,32.6,282.0,송파구,11.0
잠실(2),2호선,2021042713,38.9,524.0,송파구,12.0
잠실새내(2),2호선,2021042713,87.5,524.0,송파구,12.0
종합운동장(2),2호선,2021042713,19.3,524.0,송파구,12.0
가락시장(3),3호선,2021042713,18.0,272.0,송파구,12.0
경찰병원(3),3호선,2021042713,18.3,272.0,송파구,12.0
오금(3),3호선,2021042713,7.5,272.0,송파구,12.0
개롱(5),5호선,2021042713,21.0,438.0,송파구,12.0
거여(5),5호선,2021042713,11.7,438.0,송파구,12.0
마천(5),5호선,2021042713,12.6,438.0,송파구,12.0
방이(5),5호선,2021042713,14.4,438.0,송파구,12.0
오금(5),5호선,2021042713,21.2,438.0,송파구,12.0
올림픽공원(5),5호선,2021042713,10.7,438.0,송파구,12.0
가락시장(8),8호선,2021042713,30.4,282.0,송파구,12.0
몽촌토성(8),8호선,2021042713,18.1,282.0,송파구,12.0
문정(8),8호선,2021042713,47.2,282.0,송파구,12.0
복정(8),8호선,2021042713,40.4,282.0,송파구,12.0
석촌(8),8호선,2021042713,41.6,282.0,송파구,12.0
송파(8),8호선,2021042713,34.7,282.0,송파구,12.0
잠실(8),8호선,2021042713,34.1,282.0,송파구,12.0
장지(8),8호선,2021042713,26.0,282.0,송파구,12.0
잠실(2),2호선,2021042714,39.2,524.0,송파구,13.0
잠실새내(2),2호선,2021042714,104.1,524.0,송파구,13.0
종합운동장(2),2호선,2021042714,17.4,524.0,송파구,13.0
가락시장(3),3호선,2021042714,18.3,272.0,송파구,13.0
경찰병원(3),3호선,2021042714,19.4,272.0,송파구,13.0
오금(3),3호선,2021042714,11.1,272.0,송파구,13.0
개롱(5),5호선,2021042714,14.2,438.0,송파구,13.0
거여(5),5호선,2021042714,15.9,438.0,송파구,13.0
마천(5),5호선,2021042714,12.7,438.0,송파구,13.0
방이(5),5호선,2021042714,19.2,438.0,송파구,13.0
오금(5),5호선,2021042714,17.7,438.0,송파구,13.0
올림픽공원(5),5호선,2021042714,12.5,438.0,송파구,13.0
가락시장(8),8호선,2021042714,27.0,282.0,송파구,13.0
몽촌토성(8),8호선,2021042714,29.3,282.0,송파구,13.0
문정(8),8호선,2021042714,52.6,282.0,송파구,13.0
복정(8),8호선,2021042714,46.5,282.0,송파구,13.0
석촌(8),8호선,2021042714,40.6,282.0,송파구,13.0
송파(8),8호선,2021042714,59.6,282.0,송파구,13.0
잠실(8),8호선,2021042714,38.3,282.0,송파구,13.0
장지(8),8호선,2021042714,36.2,282.0,송파구,13.0
잠실(2),2호선,2021042715,43.8,524.0,송파구,12.0
잠실새내(2),2호선,2021042715,74.2,524.0,송파구,12.0
종합운동장(2),2호선,2021042715,19.0,524.0,송파구,12.0
가락시장(3),3호선,2021042715,22.0,272.0,송파구,12.0
경찰병원(3),3호선,2021042715,23.4,272.0,송파구,12.0
오금(3),3호선,2021042715,12.9,272.0,송파구,12.0
개롱(5),5호선,2021042715,2.7,438.0,송파구,12.0
거여(5),5호선,2021042715,16.5,438.0,송파구,12.0
마천(5),5호선,2021042715,16.3,438.0,송파구,12.0
방이(5),5호선,2021042715,16.7,438.0,송파구,12.0
오금(5),5호선,2021042715,22.3,438.0,송파구,12.0
올림픽공원(5),5호선,2021042715,14.6,438.0,송파구,12.0
가락시장(8),8호선,2021042715,25.0,282.0,송파구,12.0
몽촌토성(8),8호선,2021042715,32.2,282.0,송파구,12.0
문정(8),8호선,2021042715,52.8,282.0,송파구,12.0
복정(8),8호선,2021042715,33.3,282.0,송파구,12.0
석촌(8),8호선,2021042715,43.7,282.0,송파구,12.0
송파(8),8호선,2021042715,51.8,282.0,송파구,12.0
잠실(8),8호선,2021042715,22.9,282.0,송파구,12.0
장지(8),8호선,2021042715,30.8,282.0,송파구,12.0
잠실(2),2호선,2021042716,44.6,524.0,송파구,16.0
잠실새내(2),2호선,2021042716,66.7,524.0,송파구,16.0
종합운동장(2),2호선,2021042716,21.4,524.0,송파구,16.0
